Species;FAO;Mod;RCP;Year;Month;AreaBefore;AreaAfter
Småspigg;GPT;HadGEM2-ES;rcp45;2029;5;28,44153;6,50E+00
Småspigg;GPT;HadGEM2-ES;rcp45;2029;6;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp45;2029;7;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp45;2029;8;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp45;2029;9;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2029;4;28,44153;0,00E+00
Småspigg;GPT;HadGEM2-ES;rcp85;2029;5;28,44153;1,06E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2029;6;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2029;7;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2029;8;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2029;9;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp45;2039;4;28,44153;0,00E+00
Småspigg;GPT;MPI-ESM-LR;rcp45;2039;5;28,44153;9,41E+00
Småspigg;GPT;MPI-ESM-LR;rcp45;2039;6;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp45;2039;7;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp45;2039;8;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp45;2039;9;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2039;4;28,44153;0,00E+00
Småspigg;GPT;MPI-ESM-LR;rcp85;2039;5;28,44153;2,45E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2039;6;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2039;7;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2039;8;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2039;9;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp45;2039;4;28,44153;0,00E+00
Småspigg;GPT;EC-EARTH;rcp45;2039;5;28,44153;5,49E+00
Småspigg;GPT;EC-EARTH;rcp45;2039;6;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp45;2039;7;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp45;2039;8;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp45;2039;9;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp85;2039;4;28,44153;0,00E+00
Småspigg;GPT;EC-EARTH;rcp85;2039;5;28,44153;7,25E+00
Småspigg;GPT;EC-EARTH;rcp85;2039;6;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp85;2039;7;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp85;2039;8;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp85;2039;9;28,44153;2,84E+01
Småspigg;GPT;IPSL-CM5A-MR;rcp45;2039;4;28,44153;0,00E+00
Småspigg;GPT;IPSL-CM5A-MR;rcp45;2039;5;28,44153;5,56E+00
Småspigg;GPT;IPSL-CM5A-MR;rcp45;2039;6;28,44153;2,84E+01
Småspigg;GPT;IPSL-CM5A-MR;rcp45;2039;7;28,44153;2,84E+01
Småspigg;GPT;IPSL-CM5A-MR;rcp45;2039;8;28,44153;2,84E+01
Småspigg;GPT;IPSL-CM5A-MR;rcp45;2039;9;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp45;2039;4;28,44153;0,00E+00
Småspigg;GPT;HadGEM2-ES;rcp45;2039;5;28,44153;6,03E+00
Småspigg;GPT;HadGEM2-ES;rcp45;2039;6;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp45;2039;7;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp45;2039;8;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp45;2039;9;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2039;4;28,44153;0,00E+00
Småspigg;GPT;HadGEM2-ES;rcp85;2039;5;28,44153;6,03E+00
Småspigg;GPT;HadGEM2-ES;rcp85;2039;6;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2039;7;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2039;8;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2039;9;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp45;2049;4;28,44153;0,00E+00
Småspigg;GPT;MPI-ESM-LR;rcp45;2049;5;28,44153;3,66E+00
Småspigg;GPT;MPI-ESM-LR;rcp45;2049;6;28,44153;2,66E+01
Småspigg;GPT;MPI-ESM-LR;rcp45;2049;7;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp45;2049;8;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp45;2049;9;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2049;4;28,44153;0,00E+00
Småspigg;GPT;MPI-ESM-LR;rcp85;2049;5;28,44153;2,77E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2049;6;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2049;7;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2049;8;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2049;9;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp45;2049;4;28,44153;0,00E+00
Småspigg;GPT;EC-EARTH;rcp45;2049;5;28,44153;3,19E+00
Småspigg;GPT;EC-EARTH;rcp45;2049;6;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp45;2049;7;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp45;2049;8;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp45;2049;9;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp85;2049;4;28,44153;0,00E+00
Småspigg;GPT;EC-EARTH;rcp85;2049;5;28,44153;5,42E+00
Småspigg;GPT;EC-EARTH;rcp85;2049;6;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp85;2049;7;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp85;2049;8;28,44153;2,84E+01
Småspigg;GPT;EC-EARTH;rcp85;2049;9;28,44153;2,84E+01
Småspigg;GPT;IPSL-CM5A-MR;rcp45;2049;4;28,44153;0,00E+00
Småspigg;GPT;IPSL-CM5A-MR;rcp45;2049;5;28,44153;3,66E+00
Småspigg;GPT;IPSL-CM5A-MR;rcp45;2049;6;28,44153;2,84E+01
Småspigg;GPT;IPSL-CM5A-MR;rcp45;2049;7;28,44153;2,84E+01
Småspigg;GPT;IPSL-CM5A-MR;rcp45;2049;8;28,44153;2,84E+01
Småspigg;GPT;IPSL-CM5A-MR;rcp45;2049;9;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp45;2049;4;28,44153;0,00E+00
Småspigg;GPT;HadGEM2-ES;rcp45;2049;5;28,44153;6,10E+00
Småspigg;GPT;HadGEM2-ES;rcp45;2049;6;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp45;2049;7;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp45;2049;8;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp45;2049;9;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2049;4;28,44153;0,00E+00
Småspigg;GPT;HadGEM2-ES;rcp85;2049;5;28,44153;2,74E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2049;6;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2049;7;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2049;8;28,44153;2,84E+01
Småspigg;GPT;HadGEM2-ES;rcp85;2049;9;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp45;2059;4;28,44153;0,00E+00
Småspigg;GPT;MPI-ESM-LR;rcp45;2059;5;28,44153;5,49E+00
Småspigg;GPT;MPI-ESM-LR;rcp45;2059;6;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp45;2059;7;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp45;2059;8;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp45;2059;9;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2059;4;28,44153;0,00E+00
Småspigg;GPT;MPI-ESM-LR;rcp85;2059;5;28,44153;2,74E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2059;6;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2059;7;28,44153;2,84E+01
Småspigg;GPT;MPI-ESM-LR;rcp85;2059;8;28,44153;2,84E+01
