Species;FAO;Stock;Mod;RCP;Year;Month;AreaBefore;AreaAfter;AreaAfter_Temp;AreaAfter_Sal;AreaAfter_O2
Strömming;HER;ALL;EC-EARTH;rcp85;2043;2;57712,54;16935,43;17020,6;55654,95;57424,87
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2043;2;17309,32;11507,64;11592,82;17309,32;17224,15
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2043;2;30024,89;5849,778;5849,778;29808,77;29995,87
Strömming;HER;her.27.28;EC-EARTH;rcp85;2043;2;4863,324;776,1728;776,1728;4712,824;4840,997
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2043;2;13103,46;340,9637;340,9637;11260,09;12929,99
Strömming;HER;ALL;EC-EARTH;rcp85;2043;3;57712,54;18041,65;18111,42;55624,04;57501,87
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2043;3;17309,32;13877,56;13946,36;17309,32;17240,53
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2043;3;30024,89;4463,56;4464,526;29791,06;29996,98
Strömming;HER;her.27.28;EC-EARTH;rcp85;2043;3;4863,324;269,2617;269,2617;4704,639;4844,043
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2043;3;13103,46;160,2744;160,2744;11248,8;12989,5
Strömming;HER;ALL;EC-EARTH;rcp85;2043;4;57712,54;33582,11;33785,35;55614,22;57436,5
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2043;4;17309,32;17244,96;17309,32;17309,32;17244,96
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2043;4;30024,89;17377,99;17513,44;29830,6;29996,16
Strömming;HER;her.27.28;EC-EARTH;rcp85;2043;4;4863,324;3017,715;3138,668;4742,371;4847,088
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2043;4;13103,46;910,5954;914,0236;11199,43;12920,51
Strömming;HER;ALL;EC-EARTH;rcp85;2043;5;57712,54;48241,29;50643,79;55133,47;57323,52
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2043;5;17309,32;14652,06;14749,12;17309,32;17212,26
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2043;5;30024,89;26871,93;26950,25;29832,17;29997,08
Strömming;HER;her.27.28;EC-EARTH;rcp85;2043;5;4863,324;4381,471;4385,545;4751,537;4846,075
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2043;5;13103,46;9358,433;11585,55;10717,11;12839,31
Strömming;HER;ALL;EC-EARTH;rcp85;2043;6;57712,54;28283,04;28790,76;55097,56;57292,98
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2043;6;17309,32;9251,108;9298,76;17309,32;17261,67
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2043;6;30024,89;15690,83;15775,19;29882,42;29950,08
Strömming;HER;her.27.28;EC-EARTH;rcp85;2043;6;4863,324;2734;2734;4793,264;4839,985
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2043;6;13103,46;4960,818;5336,528;10630,94;12806,36
Strömming;HER;ALL;EC-EARTH;rcp85;2043;7;57712,54;19923,61;20156,77;55092,23;57261,04
Strömming;HER;her.27.20-24;EC-EARTH;rcp85;2043;7;17309,32;6316,66;6321,053;17309,32;17304,93
Strömming;HER;her.27.25-2932;EC-EARTH;rcp85;2043;7;30024,89;10139,52;10204,5;29872,4;29907,97
Strömming;HER;her.27.28;EC-EARTH;rcp85;2043;7;4863,324;1382,709;1382,709;4786,146;4833,897
Strömming;HER;her.27.3031;EC-EARTH;rcp85;2043;7;13103,46;4794,894;4958,674;10635,64;12773,27
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2043;1;57712,54;26807,73;26860,83;53053,67;57452,84
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2043;1;17309,32;15023,33;15072,56;17309,32;17260,09
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2043;1;30024,89;12511,68;12515,55;29527,7;29988,04
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2043;1;4863,324;3139,356;3139,356;4608,684;4837,952
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2043;1;13103,46;456,1549;456,1549;8937,994;12929,84
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2043;2;57712,54;25893,49;25962,38;52996,3;57419,88
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2043;2;17309,32;16262,09;16329,05;17309,32;17242,36
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2043;2;30024,89;10602,74;10604,67;29340,76;29992,17
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2043;2;4863,324;2469,707;2469,707;4473,899;4843,028
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2043;2;13103,46;199,0721;199,0721;9067,555;12910,47
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2043;3;57712,54;27211,42;27261,24;53017,54;57358,39
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2043;3;17309,32;17259,5;17309,32;17309,32;17259,5
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2043;3;30024,89;11025,99;11025,99;29328,4;29985,36
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2043;3;4863,324;2752,795;2752,795;4504,903;4840,997
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2043;3;13103,46;141,7945;141,7945;9103,054;12838,67
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2043;4;57712,54;44583,97;45828,29;52877,4;57255,22
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2043;4;17309,32;17262,72;17309,32;17309,32;17262,72
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2043;4;30024,89;26036,42;26733,22;29287,73;29976,21
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2043;4;4863,324;4459,393;4763,662;4559,056;4833,887
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2043;4;13103,46;3616,055;4116,975;9003,583;12741,42
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2043;5;57712,54;45691,91;49901,35;52852,33;57312,36
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2043;5;17309,32;14676,83;14728,97;17309,32;17257,18
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2043;5;30024,89;25322,93;25678,98;29363,03;29973,38
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2043;5;4863,324;4191,982;4241,966;4620,087;4835,922
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2043;5;13103,46;8336,48;12137,73;8905,112;12806,93
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2043;6;57712,54;26662,6;28097,99;52956,24;57268,37
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2043;6;17309,32;9281,68;9290,522;17309,32;17300,48
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2043;6;30024,89;14166,55;14228,44;29598,46;29947,5
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2043;6;4863,324;2501,83;2501,83;4750,536;4836,941
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2043;6;13103,46;4949,634;6314,29;8738,676;12745,53
Strömming;HER;ALL;IPSL-CM5A-MR;rcp45;2043;7;57712,54;18141,41;18979,43;53087,72;57195,56
Strömming;HER;her.27.20-24;IPSL-CM5A-MR;rcp45;2043;7;17309,32;5822,992;5875,862;17309,32;17256,45
Strömming;HER;her.27.25-2932;IPSL-CM5A-MR;rcp45;2043;7;30024,89;9988,799;10054,59;29711,25;29887,95
Strömming;HER;her.27.28;IPSL-CM5A-MR;rcp45;2043;7;4863,324;1450,714;1450,714;4762,739;4827,806
Strömming;HER;her.27.3031;IPSL-CM5A-MR;rcp45;2043;7;13103,46;3620,358;4339,725;8792,282;12776,29
Strömming;HER;ALL;HadGEM2-ES;rcp45;2043;1;57712,54;24809,25;25155,57;54830,4;57210,73
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2043;1;17309,32;13648,51;13909,84;17309,32;17047,99
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2043;1;30024,89;11925,04;12010,03;29825,99;29918,99
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2043;1;4863,324;2366,354;2366,354;4729,123;4849,118
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2043;1;13103,46;404,6113;404,6113;10420,22;12968,88
Strömming;HER;ALL;HadGEM2-ES;rcp45;2043;2;57712,54;21084,78;21316,49;55189,03;57292,51
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2043;2;17309,32;14650,86;14821,92;17309,32;17138,26
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2043;2;30024,89;7320,909;7381,562;29815,75;29941,31
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2043;2;4863,324;1231,113;1233,187;4717,908;4845,013
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2043;2;13103,46;179,468;179,468;10789,09;12938,08
Strömming;HER;ALL;HadGEM2-ES;rcp45;2043;3;57712,54;24742,75;24908,92;55069,82;57341,24
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2043;3;17309,32;17188,08;17309,32;17309,32;17188,08
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2043;3;30024,89;8684,18;8729,109;29760,39;29948,91
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2043;3;4863,324;1743,245;1743,245;4675,012;4838,966
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2043;3;13103,46;86,35781;86,35781;10725,24;12929,38
Strömming;HER;ALL;HadGEM2-ES;rcp45;2043;4;57712,54;46155,77;46625,29;54704,76;57328,97
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2043;4;17309,32;17215,13;17309,32;17309,32;17215,13
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2043;4;30024,89;26436,58;26776,57;29686,31;29953,6
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2043;4;4863,324;4373,386;4615,676;4621,034;4833,891
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2043;4;13103,46;5053,777;5089,115;10434,27;12885,37
Strömming;HER;ALL;HadGEM2-ES;rcp45;2043;5;57712,54;46108,62;48845,18;54537,09;57124,72
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2043;5;17309,32;13991,37;14082,11;17309,32;17218,58
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2043;5;30024,89;25654,19;25816,06;29788,23;29939,02
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2043;5;4863,324;4592,478;4600,631;4736,255;4835,927
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2043;5;13103,46;9016,614;11500,57;10164,68;12692,25
Strömming;HER;ALL;HadGEM2-ES;rcp45;2043;6;57712,54;25692,6;26060,7;54506,29;57018,52
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2043;6;17309,32;8601,981;8703,95;17309,32;17207,35
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2043;6;30024,89;14361,44;14493,72;29883,17;29857,5
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2043;6;4863,324;2659,764;2659,764;4789,197;4832,878
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2043;6;13103,46;4287,959;4421,822;10038,93;12678,8
Strömming;HER;ALL;HadGEM2-ES;rcp45;2043;7;57712,54;18760,52;19022,17;54888,73;57082,66
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp45;2043;7;17309,32;6364,273;6470,622;17309,32;17202,97
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp45;2043;7;30024,89;11114,64;11245,97;29935,99;29818,71
Strömming;HER;her.27.28;HadGEM2-ES;rcp45;2043;7;4863,324;1492,791;1492,791;4862,309;4821,711
Strömming;HER;her.27.3031;HadGEM2-ES;rcp45;2043;7;13103,46;2506,962;2530,937;10368,55;12786,11
Strömming;HER;ALL;HadGEM2-ES;rcp85;2043;1;57712,54;35552,45;35780,35;54845,96;57293,46
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2043;1;17309,32;16922,66;17113,27;17309,32;17118,71
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2043;1;30024,89;18312,85;18350,13;29706,32;29967,49
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2043;1;4863,324;3884,735;3888,885;4651,526;4840,908
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2043;1;13103,46;1995,721;1995,721;10553,55;12932,4
Strömming;HER;ALL;HadGEM2-ES;rcp85;2043;2;57712,54;28866,73;29002,39;54979,22;57413,39
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2043;2;17309,32;17167,32;17291,07;17309,32;17185,57
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2043;2;30024,89;12345,97;12357,87;29698,2;29992,09
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2043;2;4863,324;2077,502;2080,614;4643,389;4846,005
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2043;2;13103,46;848,3895;848,3895;10694,94;12960,87
Strömming;HER;ALL;HadGEM2-ES;rcp85;2043;3;57712,54;33078,22;33180,99;54880,21;57419,05
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2043;3;17309,32;17211,61;17309,32;17309,32;17211,61
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2043;3;30024,89;16667,89;16672,96;29673,99;30003,04
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2043;3;4863,324;3123,076;3126,189;4638,3;4851,079
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2043;3;13103,46;834,4159;834,4159;10620,14;12929,53
Strömming;HER;ALL;HadGEM2-ES;rcp85;2043;4;57712,54;52135,3;54162,39;54962,64;57362,78
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2043;4;17309,32;17225,18;17309,32;17309,32;17225,18
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2043;4;30024,89;28950,76;29204,54;29757,62;29994,85
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2043;4;4863,324;4676,157;4863,324;4676,157;4839,983
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2043;4;13103,46;8684,493;10373,66;10620,84;12867,88
Strömming;HER;ALL;HadGEM2-ES;rcp85;2043;5;57712,54;42635,06;45097,2;54848,11;57283,47
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2043;5;17309,32;11441,96;11506,34;17309,32;17244,95
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2043;5;30024,89;23834,92;23917,29;29876,06;29965,51
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2043;5;4863,324;4251,389;4251,389;4781,059;4837,954
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2043;5;13103,46;9635,037;11950,43;10387,86;12798,14
Strömming;HER;ALL;HadGEM2-ES;rcp85;2043;6;57712,54;24617,59;25123,27;55193,97;57239,85
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2043;6;17309,32;6396,02;6479,644;17309,32;17220,37
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2043;6;30024,89;13665,42;13789,95;29958,27;29942,01
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2043;6;4863,324;2741,515;2741,515;4863,324;4863,324
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2043;6;13103,46;5729,291;6026,816;10651,51;12802,6
Strömming;HER;ALL;HadGEM2-ES;rcp85;2043;7;57712,54;18403,76;18611,41;55399,54;57145,17
Strömming;HER;her.27.20-24;HadGEM2-ES;rcp85;2043;7;17309,32;6039,518;6113,914;17309,32;17234,93
Strömming;HER;her.27.25-2932;HadGEM2-ES;rcp85;2043;7;30024,89;9963,135;10096,38;29948,66;29847,32
Strömming;HER;her.27.28;HadGEM2-ES;rcp85;2043;7;4863,324;1071,392;1071,392;4863,324;4832,884
Strömming;HER;her.27.3031;HadGEM2-ES;rcp85;2043;7;13103,46;3518,933;3518,933;10866,69;12788,06
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2044;1;57712,54;30165,26;30550,18;108470,4;116919,4
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2044;1;17309,32;15088,38;15470,4;35202,87;33212,9
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2044;1;30024,89;14675,81;14678,71;59855,38;63024,85
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2044;1;4863,324;2996,359;2996,359;9460,73;9989,576
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2044;1;13103,46;1803,77;1803,77;19006,33;26609,65
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2044;2;57712,54;8482,505;8622,576;54786,53;57386,4
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2044;2;17309,32;4976,861;5115,966;17309,32;17170,22
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2044;2;30024,89;3227,64;3228,607;29932,32;30005,6
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2044;2;4863,324;515,8634;515,8634;4826,744;4863,324
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2044;2;13103,46;349,2067;349,2067;10270,01;12935,72
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2044;3;57712,54;7928,621;8086,946;54971,29;57405,99
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2044;3;17309,32;5370,3;5528,625;17309,32;17151
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2044;3;30024,89;2404,839;2404,839;29952,65;30018,19
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2044;3;4863,324;209,929;209,929;4847,072;4863,324
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2044;3;13103,46;164,5196;164,5196;10434,45;12961,93
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2044;4;57712,54;31090,56;31276,58;54805,52;57437,86
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2044;4;17309,32;16796,09;16893,23;17309,32;17212,18
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2044;4;30024,89;14924,98;15013,87;29878,1;30006,21
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2044;4;4863,324;3106,738;3185,952;4784,111;4855,207
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2044;4;13103,46;381,9189;381,9189;10343,23;12944,6
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2044;5;57712,54;41548,81;44287,39;54813,64;57348,13
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2044;5;17309,32;13288,49;13361,75;17309,32;17236,07
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2044;5;30024,89;21792,9;21853,79;29858,76;29963,13
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2044;5;4863,324;3837,364;3837,364;4764,775;4823,745
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2044;5;13103,46;8760,913;11365,34;10370,69;12874,07
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2044;6;57712,54;27005,74;27234,4;55060,05;57351,26
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2044;6;17309,32;8944,131;8967,929;17309,32;17285,53
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2044;6;30024,89;14671,47;14692,78;29942,61;29968,37
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2044;6;4863,324;2803,37;2803,37;4838,97;4827,811
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2044;6;13103,46;5021,424;5204,973;10533,25;12822,5
Strömming;HER;ALL;MPI-ESM-LR;rcp45;2044;7;57712,54;21909,35;21985,46;55208,7;57332,84
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp45;2044;7;17309,32;7513,447;7514,539;17309,32;17308,23
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp45;2044;7;30024,89;12432,68;12433,66;29946,73;29967,86
Strömming;HER;her.27.28;MPI-ESM-LR;rcp45;2044;7;4863,324;1810,31;1810,31;4844,046;4825,779
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp45;2044;7;13103,46;3441,757;3515,799;10677,78;12781,88
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2044;1;57712,54;33245,45;33461,2;55336,22;57312,15
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2044;1;17309,32;16497,06;16707,97;17309,32;17098,42
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2044;1;30024,89;16878,28;16883,12;29814,5;29998,27
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2044;1;4863,324;3316,089;3316,089;4731,147;4850,133
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2044;1;13103,46;1372,39;1372,39;10934,69;12938,7
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2044;2;57712,54;19351,95;19530,78;55433,78;57348,35
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2044;2;17309,32;11521,32;11696,25;17309,32;17134,4
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2044;2;30024,89;8396,161;8400,067;29845,53;29997,04
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2044;2;4863,324;1158,982;1158,982;4751,539;4846,073
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2044;2;13103,46;459,4071;459,4071;11002,16;12942,05
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2044;3;57712,54;26009,81;26179,87;55219,04;57364,08
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2044;3;17309,32;17153,93;17309,32;17309,32;17153,93
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2044;3;30024,89;9866,326;9880,983;29780,75;29993,39
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2044;3;4863,324;1875,134;1875,134;4695,449;4853,176
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2044;3;13103,46;206,3816;206,3816;10852,21;12941,89
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2044;4;57712,54;48802,1;49179,99;55013,6;57307,31
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2044;4;17309,32;17182,79;17309,32;17309,32;17182,79
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2044;4;30024,89;28249,16;28496,21;29773,14;29990,18
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2044;4;4863,324;4379,248;4563,4;4679,172;4845,058
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2044;4;13103,46;5884,837;5889,138;10656,26;12859,48
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2044;5;57712,54;46850,3;49456,87;55005,86;57270,65
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2044;5;17309,32;12816,66;12934,35;17309,32;17191,63
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2044;5;30024,89;26832,96;26910,63;29851,59;29981,32
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2044;5;4863,324;4479,791;4483,863;4756,631;4843,029
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2044;5;13103,46;9785,284;12196,49;10570,08;12822,83
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2044;6;57712,54;25619,46;26344,86;54731,85;57206,86
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2044;6;17309,32;8204,208;8343,888;17309,32;17169,64
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2044;6;30024,89;14081,09;14158,69;29809,28;29952,1
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2044;6;4863,324;2119,525;2119,525;4724,018;4842,015
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2044;6;13103,46;4822,069;5330,196;10338,38;12810,25
Strömming;HER;ALL;MPI-ESM-LR;rcp85;2044;7;57712,54;19501,13;19851,51;54752,78;57236,07
Strömming;HER;her.27.20-24;MPI-ESM-LR;rcp85;2044;7;17309,32;6257,165;6335,3;17309,32;17231,19
Strömming;HER;her.27.25-2932;MPI-ESM-LR;rcp85;2044;7;30024,89;10999,29;11069;29813,1;29935,23
Strömming;HER;her.27.28;MPI-ESM-LR;rcp85;2044;7;4863,324;1265,714;1265,714;4741,342;4835,928
Strömming;HER;her.27.3031;MPI-ESM-LR;rcp85;2044;7;13103,46;3464,833;3667,37;10355,49;12794,78
Strömming;HER;ALL;EC-EARTH;rcp45;2044;1;57712,54;20130,53;20326,46;55341,38;57308,5
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2044;1;17309,32;10065,69;10256,79;17309,32;17118,22
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2044;1;30024,89;10376,16;10380,99;29775,25;29994,85
Strömming;HER;her.27.28;EC-EARTH;rcp45;2044;1;4863,324;1575,29;1575,29;4683,211;4839,983
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2044;1;13103,46;724,6856;724,6856;10981,94;12920,57
Strömming;HER;ALL;EC-EARTH;rcp45;2044;2;57712,54;12635,76;12715,66;55644,35;57445,58
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2044;2;17309,32;9207,852;9287,748;17309,32;17229,43
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2044;2;30024,89;3371,597;3371,597;29795,28;29979,86
Strömming;HER;her.27.28;EC-EARTH;rcp45;2044;2;4863,324;180,5424;180,5424;4697,441;4829,824
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2044;2;13103,46;406,7933;406,7933;11264,87;12961,43
Strömming;HER;ALL;EC-EARTH;rcp45;2044;3;57712,54;12483,76;12500,35;55812,79;57522,2
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2044;3;17309,32;10578,46;10595,05;17309,32;17292,73
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2044;3;30024,89;1962,668;1962,668;29815,75;29998,96
Strömming;HER;her.27.28;EC-EARTH;rcp45;2044;3;4863,324;111,365;111,365;4717,909;4845,058
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2044;3;13103,46;152,0341;152,0341;11412,85;12955,64
Strömming;HER;ALL;EC-EARTH;rcp45;2044;4;57712,54;27475;27622,56;55926,14;57484,3
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2044;4;17309,32;17223,29;17272,62;17309,32;17260
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2044;4;30024,89;11259,42;11357,65;29866,79;29994,85
Strömming;HER;her.27.28;EC-EARTH;rcp45;2044;4;4863,324;1702,426;1794,867;4770,883;4839,983
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2044;4;13103,46;171,4545;171,4545;11475,15;12954,58
Strömming;HER;ALL;EC-EARTH;rcp45;2044;5;57712,54;50619,79;52385,13;55889,48;57401,03
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2044;5;17309,32;16390,25;16445,03;17309,32;17254,55
Strömming;HER;her.27.25-2932;EC-EARTH;rcp45;2044;5;30024,89;27950,28;27993,65;29961,45;30012,15
Strömming;HER;her.27.28;EC-EARTH;rcp45;2044;5;4863,324;4449,049;4467,325;4849,107;4858,251
Strömming;HER;her.27.3031;EC-EARTH;rcp45;2044;5;13103,46;8806,004;10473,19;11343,85;12859,47
Strömming;HER;ALL;EC-EARTH;rcp45;2044;6;57712,54;31149,7;31474,37;55568,78;57376,69
Strömming;HER;her.27.20-24;EC-EARTH;rcp45;2044;6;17309,32;9953,766;9953,766;17309,32;17309,32
